num,equil,pn,elapse,method
6,TRUE,300,37.8074,ALDUQ
6,TRUE,300,33.3415,ALDUQ
6,TRUE,300,35.9307,ALDUQ
6,TRUE,300,31.7899,ALDUQ
6,TRUE,300,34.3051,ALDUQ
6,TRUE,300,33.0271,ALDUQ
6,TRUE,300,34.3877,ALDUQ
6,TRUE,300,33.8112,ALDUQ
6,TRUE,300,35.4624,ALDUQ
6,TRUE,300,33.4657,ALDUQ
6,TRUE,300,39.0085,ALDUQ
6,TRUE,300,34.3897,ALDUQ
6,TRUE,300,35.8733,ALDUQ
6,TRUE,300,33.1315,ALDUQ
6,TRUE,300,33.4611,ALDUQ
6,TRUE,500,70.2939,ALDUQ
6,TRUE,500,73.4931,ALDUQ
6,TRUE,500,69.9926,ALDUQ
6,TRUE,500,74.9276,ALDUQ
6,TRUE,500,73.4591,ALDUQ
6,TRUE,500,76.961,ALDUQ
6,TRUE,500,74.8902,ALDUQ
6,TRUE,500,65.1878,ALDUQ
6,TRUE,500,67.7987,ALDUQ
6,TRUE,500,65.0472,ALDUQ
6,TRUE,500,69.5725,ALDUQ
6,TRUE,500,69.8098,ALDUQ
6,TRUE,500,69.9972,ALDUQ
6,TRUE,500,70.3786,ALDUQ
6,TRUE,500,71.5955,ALDUQ
6,TRUE,500,69.7242,ALDUQ
6,TRUE,500,73.0921,ALDUQ
6,TRUE,500,71.0079,ALDUQ
6,TRUE,500,70.6356,ALDUQ
6,TRUE,500,71.5517,ALDUQ
6,TRUE,500,65.1424,ALDUQ
6,TRUE,500,66.7322,ALDUQ
6,TRUE,500,70.7714,ALDUQ
6,TRUE,500,71.4396,ALDUQ
6,TRUE,500,66.0996,ALDUQ
6,TRUE,500,68.9335,ALDUQ
6,TRUE,500,72.5239,ALDUQ
6,TRUE,500,66.3241,ALDUQ
6,TRUE,500,74.6807,ALDUQ
6,TRUE,500,73.3809,ALDUQ
6,TRUE,500,69.3944,ALDUQ
6,TRUE,500,67.8698,ALDUQ
6,TRUE,500,63.8418,ALDUQ
6,TRUE,500,71.7904,ALDUQ
6,TRUE,500,70.479,ALDUQ
6,TRUE,500,77.6416,ALDUQ
6,TRUE,500,73.3385,ALDUQ
6,TRUE,500,67.748,ALDUQ
6,TRUE,500,65.9844,ALDUQ
6,TRUE,500,69.4576,ALDUQ
6,TRUE,500,70.0336,ALDUQ
6,TRUE,500,69.9,ALDUQ
6,TRUE,500,65.0807,ALDUQ
6,TRUE,500,72.1483,ALDUQ
6,TRUE,500,69.8947,ALDUQ
6,TRUE,500,66.629,ALDUQ
6,TRUE,500,70.633,ALDUQ
6,TRUE,500,68.9397,ALDUQ
6,TRUE,500,67.3382,ALDUQ
6,TRUE,500,74.0581,ALDUQ
